1.742663191784344479e+00
2.246107744521620209e+00
1.103403824535695410e+00
2.525742465098134382e+00
1.795784995482476720e+00
2.569502626968883874e+00
5.329619475159553588e+00
2.289616507190669115e+00
2.720638711773394558e+00
1.655105736803542227e+00
1.020340016857131715e+00
2.662910766435852228e+00
7.841197293781264621e-01
4.820204871164792682e-01
1.298977963631389176e+00
6.819090848493020163e-01
1.027131929208757732e+00
1.235351670578056504e+00
8.252840420121223541e-01
6.995534289817501028e-01
4.054318685056952365e-01
2.018933815160880219e+00
8.275528684017496861e-01
4.262603635103785678e+02
2.618205492317257299e+00
4.834386619249126511e+02
9.895027481486599754e+02
1.097912071559011565e+03
7.979626714326930141e+02
1.105471194149241455e+03
4.896868310461289866e+02
3.276443307917903098e+02
4.914511776361919146e+02
4.891781102970064126e+02
9.834895220590814233e+02
1.309534161388602342e+03
1.456092501300569666e+03
2.271847959777183860e+03
2.529799042383356209e+03
4.362913704953948582e+03
2.580622484377558067e+03
4.826457122708514362e+03
4.613206320564230737e+03
5.057363069683027788e+03
5.475216642688670618e+03
6.376924694638768415e+03
8.558876907257968924e+03
8.788164757208629453e+03
9.203641874135681064e+03
1.119657620636075080e+04
1.100440157493809420e+04
2.280780552108202755e+03
1.260565113683516756e+04
1.447768904478542936e+04
