2.167499999999999716e+01
2.319999999999999929e+01
2.525000000000000000e+01
2.877499999999999858e+01
3.336249999999999716e+01
3.896250000000000568e+01
4.313750000000000284e+01
4.903750000000000142e+01
6.237500000000000000e+01
8.342500000000001137e+01
1.007812500000000000e+03
1.039712500000000091e+03
1.070262500000000045e+03
2.004437500000000000e+03
2.039462500000000091e+03
2.079849999999999909e+03
3.021299999999999727e+03
3.065112500000000182e+03
4.010412500000000364e+03
4.058074999999999818e+03
5.007324999999999818e+03
5.058587499999999636e+03
6.009937500000000000e+03
5.820250000000000000e+03
7.023949999999999818e+03
6.691462500000000546e+03
7.403287499999999454e+03
7.793625000000000000e+03
7.926350000000000364e+03
8.691912500000000364e+03
9.528100000000000364e+03
1.014095000000000073e+04
1.105200000000000000e+04
1.206508750000000146e+04
1.353340000000000146e+04
1.366326250000000073e+04
2.179423750000000291e+04
2.879223749999999927e+04
3.492993750000000000e+04
4.178782499999999709e+04
5.330692500000000291e+04
6.104916250000000582e+04
6.753608749999999418e+04
7.366038749999999709e+04
7.456067499999998836e+04
9.266771249999999418e+04
9.630361250000000291e+04
1.084365625000000000e+05
1.180445625000000000e+05
1.298123625000000029e+05
1.353027999999999884e+05
1.250491750000000175e+05
1.554146124999999884e+05
1.591780999999999767e+05
